,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
5398,8,358,1,4,3,38,0,529,15,2859.0,6638.0,5271.40845
5399,4,188,0,6,0,11,0,287,7,3108.0,5383.0,4535.016453
5400,1,3,1,9,0,79,1,260,16,1643.0,3123.0,393.051285
5401,28,58,1,5,0,4,0,284,17,6913.0,9546.0,8526.637251
5402,42,3,0,3,0,43,0,238,9,1462.0,2982.0,2446.2432
5403,49,62,1,1,0,29,0,259,5,2880.0,14440.0,8901.021675
5404,31,162,0,8,1,56,0,161,1,7768.0,11004.0,9486.833184000001
5405,42,149,0,9,0,32,0,234,12,5615.0,7059.0,6562.1535
5406,32,469,1,0,0,68,1,363,12,6163.0,9049.0,1184.752305
5407,14,3,1,5,0,61,0,216,12,1400.0,2207.0,2001.4434
5408,46,256,1,3,0,48,0,267,7,3966.0,23268.0,13804.611408
5409,43,106,0,8,0,56,0,166,5,778.0,7395.0,4227.310944
5410,32,3,0,6,0,74,0,208,8,4177.0,5942.0,5218.8345
5411,25,471,0,7,2,65,1,122,8,2208.0,3113.0,413.51755499999996
5412,40,32,1,6,2,63,0,246,10,4275.0,4603.5,5497.767
5413,2,123,0,0,0,83,0,357,14,3066.0,6094.0,4872.224896
5414,16,358,1,1,3,43,0,318,11,5741.0,17192.0,11721.608495999999
5415,5,14,0,7,0,33,1,149,5,3214.0,4600.0,607.17076875
5416,48,452,1,5,0,98,0,262,14,6085.0,8939.0,7672.422912000001
5417,6,58,1,0,0,50,0,354,11,5514.0,7373.0,6761.040623999999
5418,21,6,1,2,0,22,0,164,10,3727.0,5803.0,4921.435575
5419,28,235,0,8,2,68,1,136,8,1829.0,5848.0,590.6691450000001
5420,25,57,0,2,0,42,0,131,8,6021.0,9878.0,8035.104095999999
5421,40,56,0,5,0,34,0,272,16,1095.0,1629.0,1632.08955
5422,40,469,0,6,0,62,0,235,7,4663.0,4286.5,5413.9734
5423,32,65,1,8,2,16,0,196,10,4733.0,6944.0,6037.3962
5424,34,115,1,9,0,3,0,225,13,1995.0,2654.0,2552.264748
5425,36,0,0,2,0,69,0,177,16,2585.0,4377.0,3581.3943
5426,8,58,1,8,0,54,0,130,10,4813.0,7078.0,6042.52872
5427,18,283,1,4,0,92,0,506,17,2323.0,5187.0,4205.929728
5428,27,451,1,7,0,4,0,105,6,5016.0,6253.0,5742.305711999999
5429,15,119,1,6,2,8,0,304,13,580.0,865.0,1027.337256
5430,19,93,0,6,2,52,0,298,7,2065.0,5050.0,3833.298864
5431,13,29,0,9,0,71,0,206,15,1.0,14351.0,1357.5375
5432,19,358,1,5,3,33,1,206,17,17539.0,23652.0,3117.66280875
5433,38,205,1,1,0,19,0,347,15,2044.0,3304.0,3024.7074989999996
5434,14,14,1,9,0,88,0,220,12,5733.0,8368.0,7174.142976
5435,41,94,1,5,2,3,0,243,13,2447.0,10578.0,6763.293603
5436,15,176,1,5,0,94,0,223,16,3866.0,5350.0,4768.697472
5437,48,58,0,6,0,49,0,275,5,4710.0,5897.0,5545.43064
5438,20,10,1,9,3,57,0,269,16,856.0,1639.0,1508.7816
5439,30,443,1,3,0,74,0,286,5,3501.0,5684.0,4831.992
5440,24,58,0,7,0,98,1,148,6,4846.0,6127.0,833.4908736000001
5441,34,55,1,1,0,28,0,335,5,1226.0,3702.0,2793.229425
5442,41,250,1,2,2,3,0,102,11,4273.0,6725.5,5194.08054
5443,25,256,0,3,0,28,0,239,3,2564.0,9749.0,6381.356625
5444,27,13,1,8,3,63,0,188,8,473.0,2187.0,1503.8694
5445,6,447,0,4,0,1,0,633,14,1332.0,3523.0,3063.5936100000004
5446,26,175,1,1,2,61,0,251,14,8230.0,10394.0,9480.2796
5447,4,24,1,3,0,22,0,285,3,6120.0,8832.0,7743.8319
5448,14,188,1,1,0,72,1,298,5,4122.0,5910.0,790.09722
5449,25,450,0,3,0,59,0,234,7,2354.0,4806.0,3792.084336
5450,4,437,1,9,0,11,0,217,15,4031.0,6111.0,5295.080439
5451,24,62,1,8,0,53,0,197,11,4478.0,13408.0,9091.281024
5452,25,451,1,2,0,82,1,115,6,5454.0,7278.0,958.7157888
5453,12,452,0,2,0,27,0,343,16,3294.0,4302.0,3939.2073
5454,29,443,1,4,0,22,0,571,10,3717.0,4997.0,4920.0291
5455,15,294,0,8,2,84,0,157,11,1216.0,5438.0,3437.437696
5456,2,443,1,9,0,69,0,291,13,3350.0,4891.0,4372.6914
5457,20,469,1,6,0,44,0,241,8,4853.0,7000.0,6132.737664
5458,15,55,1,4,0,34,0,616,16,3917.0,5241.0,5189.324175
5459,35,23,1,3,2,90,0,422,8,1141.0,4422.5,1844.382848
5460,30,121,1,5,0,30,1,228,12,1185.0,3604.0,392.82098625
5461,43,84,0,9,0,96,0,239,12,3493.0,5407.0,4626.741504
5462,7,204,0,9,0,41,1,202,17,2126.0,5455.0,596.0020176
5463,10,186,0,5,0,13,1,263,14,3890.0,7052.0,861.1628751000001
5464,26,90,0,2,0,60,0,142,7,1156.0,2365.0,1860.896075
5465,8,23,1,0,2,39,0,380,11,1846.0,3693.5,6761.503875
5466,49,23,0,5,2,15,0,213,15,1176.0,5022.0,3316.318335
5467,23,320,1,6,0,10,0,236,10,7883.0,15767.0,12071.612718
5468,37,24,1,6,0,44,0,288,11,3303.0,4272.0,4053.5601119999997
5469,21,58,0,2,0,68,1,112,9,4008.0,5870.0,750.734325
5470,50,98,1,8,0,17,0,158,10,1038.0,2276.0,1816.478334
5471,7,178,1,0,2,99,0,392,16,1991.0,4306.0,3494.4842240000003
5472,16,11,0,6,3,6,0,266,7,401.0,3157.5,874.342557
5473,5,126,0,5,0,46,0,285,13,1325.0,2009.0,1941.6633120000001
5474,28,24,1,0,0,75,0,365,14,6432.0,8964.0,7993.0422
5475,2,164,0,7,0,4,0,146,6,1540.0,2506.0,2169.992979
5476,19,469,1,2,0,86,0,107,7,6356.0,8650.0,7505.5904
5477,30,3,0,7,0,53,0,122,5,2413.0,5414.0,4011.620256
5478,3,469,1,4,0,25,0,606,15,3553.0,4770.0,4761.80565
5479,24,106,1,4,0,84,0,545,8,845.0,5415.0,3624.5440000000003
5480,18,469,1,6,0,43,0,334,12,3897.0,5541.0,5026.284576
5481,2,441,1,6,2,37,0,261,14,6674.0,9159.0,8168.10855
5482,47,83,1,8,1,10,0,141,3,3950.0,7999.0,6116.678271
5483,26,24,0,4,0,20,0,501,16,5697.0,7622.0,7009.8089
5484,10,163,0,0,0,30,0,369,15,473.0,828.0,1017.9288
5485,41,23,0,7,2,53,0,104,5,1473.0,7283.0,4455.491184
5486,37,24,1,1,0,65,0,340,6,2739.0,3805.0,3577.8204
5487,4,423,1,6,0,97,1,344,11,4302.0,8103.0,968.8428287999999
5488,3,24,1,4,0,59,0,541,13,3911.0,4905.0,4923.019728
5489,33,55,1,9,0,66,0,287,16,3865.0,5735.0,5043.7332
5490,23,358,1,3,3,24,0,275,7,2100.0,14980.0,8798.92755
5491,40,14,0,5,0,32,0,275,17,4929.0,12316.0,6387.89025
5492,1,37,1,8,2,43,0,162,8,6471.0,9652.0,8177.27832
5493,44,94,1,1,2,56,0,278,13,1276.0,13089.0,7422.033023999999
5494,32,104,0,5,0,68,0,269,11,3647.0,8921.0,6496.182
5495,48,24,1,1,0,21,1,270,9,6660.0,9567.0,1255.47345
5496,44,452,0,2,0,40,0,150,14,4396.0,6184.0,5324.843275
5497,33,58,1,7,0,95,1,144,8,5847.0,7531.0,1010.981664
5498,26,58,1,9,0,5,0,282,16,6893.0,8653.0,8066.633256
5499,23,320,1,5,0,52,0,233,16,3048.0,16164.0,9791.302032
5500,16,60,0,5,3,84,0,210,12,334.0,1017.0,873.5471359999999
5501,48,58,1,9,0,93,0,218,17,7416.0,10185.0,8903.378176
5502,9,3,0,2,0,27,0,145,15,2686.0,4108.0,3538.23225
5503,44,38,1,3,3,2,0,276,4,5017.0,8168.0,6870.452886
5504,30,3,1,1,0,31,0,274,12,1202.0,2294.0,2019.03975
5505,28,23,0,5,2,80,0,254,14,2775.0,9033.0,6027.528925
5506,11,234,1,8,2,80,0,164,5,12997.0,18753.0,15685.88385
5507,16,452,1,0,0,48,0,368,12,4453.0,13205.0,5676.347376
5508,45,63,1,8,1,25,0,153,1,1665.0,7657.0,4802.433825
5509,35,55,1,7,0,53,0,140,7,761.0,1617.0,1321.3190880000002
5510,30,188,0,8,0,50,0,162,6,2648.0,4659.0,3793.256784
5511,45,452,1,1,0,89,0,269,10,4148.0,6172.0,5355.908096
5512,6,55,0,7,0,28,0,119,9,1753.0,4257.0,3118.88325
5513,30,141,0,4,0,42,0,519,13,3546.0,4836.0,4685.27112
5514,16,14,0,6,0,85,0,299,11,3066.0,4044.0,3802.356096
5515,2,58,1,7,0,55,0,111,8,5436.0,7384.0,6484.362768
5516,46,40,0,3,0,88,0,261,1,4508.0,6453.0,5659.364479999999
5517,7,106,0,0,0,69,0,398,11,1141.0,6494.0,4177.503
5518,32,24,0,2,0,52,0,173,6,2955.0,4357.0,3806.6703840000005
5519,34,469,0,4,0,1,0,561,16,4899.0,6883.0,6460.783857
5520,18,23,1,0,2,92,0,383,14,2664.0,17570.0,10362.756096
5521,7,11,0,3,3,50,0,283,3,311.0,670.0,768.6986400000001
5522,46,471,1,3,1,50,0,221,8,2057.0,3165.0,2815.9518239999998
5523,12,113,1,1,0,88,0,279,14,1699.0,5226.0,3692.40256
5524,33,24,0,7,0,12,0,126,6,3523.0,4806.0,4292.5707
5525,29,358,0,2,3,75,0,128,12,5587.0,15366.0,10510.8993
5526,43,63,0,5,1,79,0,244,14,3890.0,6892.0,5586.1245
5527,34,14,0,6,0,23,0,319,14,3350.0,4466.0,4221.888825
5528,39,23,0,5,2,2,0,239,13,2451.0,8993.0,5967.843156
5529,37,60,1,0,3,30,0,398,12,742.0,2554.0,2042.86005
5530,46,452,1,2,0,59,0,115,14,6052.0,7808.0,7009.54992
5531,25,447,0,5,0,68,0,214,17,3253.0,4542.0,4076.9487
5532,40,62,0,7,0,35,1,131,12,2983.0,12483.0,1177.46047125
5533,36,23,1,7,2,73,0,133,8,4115.0,11093.0,7665.6492
5534,24,443,0,5,0,1,0,269,12,6211.0,8259.0,7511.928731999999
5535,47,3,0,0,0,91,0,369,12,3540.0,5370.0,4759.80736
5536,23,121,1,4,0,20,0,546,6,1133.0,3520.0,2809.23725
5537,44,443,1,0,0,5,0,356,16,4455.0,6361.0,5772.072735
5538,46,63,1,6,1,62,0,342,9,5994.0,11052.0,8783.9433
5539,31,275,1,0,0,1,0,375,12,3958.0,4961.0,4839.366015
5540,31,423,1,3,0,19,0,233,4,4665.0,9217.0,7176.062322
5541,17,65,0,6,2,42,0,237,7,2300.0,9937.0,3353.091984
5542,13,451,1,9,0,29,1,253,15,7475.0,10657.0,1396.390275
5543,44,235,1,2,2,100,1,147,7,3044.0,7364.5,645.4403175
5544,31,23,0,1,2,83,0,293,6,1379.0,4072.0,2976.649984
5545,2,55,0,9,0,13,0,246,11,1746.0,4326.0,3285.011466
5546,8,11,1,5,3,53,0,217,15,496.0,912.0,916.158816
5547,14,358,1,9,3,52,0,267,15,11579.0,24319.0,18126.165312
5548,23,55,0,1,0,88,0,255,17,1129.0,3627.0,2599.066624
5549,18,268,1,9,2,57,0,271,10,1258.0,3497.0,2633.914368
5550,19,403,0,2,0,6,1,101,14,3356.0,4542.0,608.26866705
5551,31,423,0,4,0,79,0,529,6,3157.0,7563.0,-5833.2978
5552,38,204,1,3,0,82,1,255,9,3833.0,7076.0,844.8183743999999
5553,28,229,0,8,2,70,1,156,9,2848.0,7485.0,791.081775
5554,43,58,0,0,0,61,0,359,15,4175.0,5815.0,5307.8751
5555,32,35,1,8,0,67,0,180,11,1821.0,2611.0,2374.4556
5556,27,220,1,0,0,93,0,361,16,7193.0,8796.0,8247.786624
5557,50,24,1,3,0,3,1,245,2,5866.0,6955.0,1116.1043784
5558,20,24,1,2,0,16,0,123,12,4064.0,5114.0,4717.038249
5559,47,144,1,0,0,69,1,379,11,12039.0,17591.0,2258.72955
5560,15,65,1,6,2,28,1,278,7,4934.0,6311.0,883.451835
5561,21,3,0,0,0,28,1,362,11,1315.0,2109.0,310.603545
5562,25,268,1,8,2,29,1,185,2,989.0,5030.0,478.0668375
5563,16,211,1,3,0,59,0,249,4,5744.0,8424.0,7288.880687999999
5564,8,452,0,5,0,21,0,227,12,3853.0,5701.0,4997.205675
5565,27,451,0,2,0,81,0,108,5,4831.0,5924.0,5409.160064
5566,28,163,0,7,0,74,1,113,9,321.0,564.0,82.55115
5567,43,146,0,5,2,97,0,275,12,1764.0,2401.0,2326.016
5568,44,23,1,3,0,96,0,215,4,1534.0,2841.0,2368.7713280000003
5569,8,451,1,7,0,50,1,112,6,7218.0,9952.0,1296.9684359999999
5570,12,204,0,0,0,24,0,395,13,2858.0,6250.0,4942.5327
5571,17,55,1,7,0,51,0,103,5,2091.0,4746.0,3583.17
5572,24,471,1,9,2,30,1,203,16,2317.0,3242.0,446.92239375
5573,9,3,0,6,0,53,0,258,12,3910.0,5398.0,4886.107488000001
5574,47,358,0,7,3,52,0,113,7,3968.0,8749.0,9741.532608
5575,11,358,0,2,3,75,0,158,7,7944.0,12100.0,10085.1498
5576,3,452,0,2,0,16,0,135,14,4009.0,4908.0,4599.280025999999
5577,39,24,1,8,0,76,0,184,4,5615.0,8437.0,7140.6819
5578,37,11,1,7,3,93,0,255,7,296.0,653.0,575.422848
5579,28,2,1,6,1,15,0,327,12,4097.0,6492.0,5627.287215
5580,11,448,1,9,0,97,0,297,17,2685.0,3902.0,3544.3161600000003
5581,20,103,0,7,1,74,0,110,9,10815.0,15818.0,13304.0952
5582,47,105,0,5,0,47,0,250,17,1159.0,10337.5,1672.159248
5583,38,23,0,1,2,97,0,253,6,1517.0,4857.0,3392.346496
5584,30,268,1,8,2,29,1,170,3,1044.0,3605.0,8624.277775999999
5585,26,358,1,4,3,43,0,513,16,6775.0,20047.0,13856.209056
5586,24,443,1,4,0,96,1,508,7,4176.5,7774.0,1087.3321535999999
5587,9,403,1,0,0,14,0,355,13,1578.0,2880.0,2586.64131
5588,3,57,0,4,0,90,0,567,12,2400.0,4617.0,4020.962176
5589,20,24,1,2,0,16,0,154,7,4856.0,6641.0,5905.929348
5590,36,283,1,6,0,32,0,239,14,2834.0,5094.0,4198.028625
5591,29,58,0,1,1,99,0,295,10,3120.0,5278.0,3982.1886719999998
5592,1,452,0,3,0,19,0,235,6,4034.0,5462.0,4985.351415
5593,42,14,0,2,0,95,1,115,8,2872.0,4126.0,534.707712
5594,4,445,1,3,0,47,0,235,5,5659.0,8594.0,7317.923616
5595,46,65,0,5,0,4,0,224,17,3363.0,4693.0,4258.424115
5596,28,437,1,1,0,3,0,265,11,6342.0,9823.0,8355.554361
5597,18,268,0,6,2,91,1,317,8,983.0,3202.0,356.4673728
5598,15,452,1,1,0,15,0,303,7,4772.0,6534.0,5959.364004
5599,29,74,1,1,0,94,0,301,7,3098.0,4553.0,4069.719808
5600,27,14,0,0,0,91,0,399,8,5457.0,6848.0,6465.644416
5601,29,358,1,4,3,53,0,557,10,2669.0,14524.0,9103.46256
5602,9,151,0,0,0,66,0,374,17,2306.0,9325.0,6137.3961
5603,17,87,1,2,0,92,0,123,8,5219.0,6837.0,6067.176192
5604,6,55,0,4,0,80,0,579,7,2670.0,4133.0,3893.2652
5605,2,268,1,1,0,88,0,286,5,1705.0,4104.0,3145.98592
5606,38,358,1,4,3,17,1,466,15,2876.0,10166.0,1049.4120483
5607,12,124,1,6,0,34,0,343,9,2958.0,4143.0,3886.95825
5608,25,121,1,5,0,86,0,254,16,1241.0,3524.0,2602.2895359999998
5609,34,452,1,0,0,31,0,351,11,5150.0,6837.0,6335.212275
5610,16,437,1,0,0,73,0,399,17,6605.0,9355.0,8308.6443
5611,14,98,1,3,0,9,0,246,1,1039.0,2013.0,1771.9727850000002
5612,24,11,0,1,3,90,0,292,8,309.0,1864.0,1359.507072
5613,13,437,1,9,0,32,0,254,10,4093.0,5886.0,5235.368775
5614,20,448,1,7,0,28,1,145,5,2703.0,3483.0,484.71766875
5615,36,14,1,1,0,91,0,305,11,3217.0,4777.0,4244.387839999999
5616,49,93,0,7,2,90,0,142,7,1234.0,4689.0,3060.849792
5617,38,83,1,4,1,37,0,500,11,3675.0,10333.0,7492.92075
5618,5,24,0,6,0,83,0,290,13,3968.0,5155.0,4787.483008
5619,50,447,1,8,0,30,0,187,1,5578.0,7503.0,6711.329625
5620,15,30,1,7,0,93,0,117,5,2409.0,4939.0,3738.2231039999997
5621,4,14,1,2,0,88,0,193,7,4371.0,5618.0,5035.4304
5622,37,403,1,6,0,41,0,269,7,2488.0,3518.0,3253.1457600000003
5623,50,94,1,7,0,90,0,149,9,1153.0,6222.0,3784.526592
5624,19,65,1,2,2,22,0,124,11,2985.0,5113.0,4167.006375
5625,9,162,0,8,1,69,0,109,1,8660.0,11875.0,10273.7547
5626,35,447,1,2,0,14,0,120,8,3527.0,8401.0,6088.161123
5627,32,469,1,7,0,5,0,134,6,3726.0,5666.0,4832.336718
5628,20,199,0,3,0,58,0,264,2,4548.0,9134.0,7060.8892319999995
5629,25,55,0,6,0,88,0,334,9,926.0,4231.0,2872.8465920000003
5630,18,55,1,2,0,8,0,104,12,4942.0,6621.0,5891.850756
5631,42,452,1,7,0,79,0,101,7,4191.0,5632.0,4965.7806
5632,8,445,0,8,0,73,0,173,5,6496.0,9850.0,8266.5891
5633,21,436,0,5,0,68,0,232,8,1937.0,3771.0,3059.1
5634,29,55,0,1,0,93,0,260,11,2372.0,3807.0,3304.61824
5635,16,23,0,4,2,17,0,561,9,1656.0,7074.0,4929.437007
5636,49,441,0,5,0,2,0,238,8,3607.0,5669.0,4882.471704
5637,12,256,1,4,0,17,0,468,7,1891.0,7978.0,5405.409404999999
5638,1,65,0,0,2,56,0,363,17,3713.0,5530.0,4960.408896
5639,25,403,1,9,0,50,0,249,16,1802.0,3428.0,2849.823648
5640,3,70,1,9,2,62,0,233,15,1160.0,3413.0,2482.8507
5641,29,141,0,6,0,98,0,218,5,3513.0,4858.0,4342.149504
5642,14,65,1,3,2,27,0,218,2,839.0,2208.0,1737.4455
5643,15,62,0,6,0,28,0,224,9,1806.0,10669.0,6450.942225
5644,3,3,0,7,0,39,0,149,5,1544.0,2792.0,2312.2848
5645,28,3,0,9,0,49,1,264,17,1770.0,3738.0,450.5002272
5646,19,55,0,5,0,1,0,219,16,4302.0,6151.0,5453.314614
5647,3,74,1,3,0,88,0,230,9,3339.0,5137.0,4407.415936
5648,48,62,1,4,0,16,0,604,12,4318.0,11423.0,8483.091606
5649,48,24,1,8,0,70,0,158,9,8273.0,11364.0,9885.4866
5650,40,447,1,9,0,87,0,290,15,3600.0,4797.0,4430.07488
5651,16,186,0,0,0,48,0,377,17,2925.0,3848.0,3745.136736
5652,45,403,0,7,0,12,0,102,9,2886.0,3860.0,3477.692196
5653,5,456,1,2,0,37,0,163,17,4061.0,8378.0,6377.087325
5654,45,13,0,7,3,38,0,141,9,514.0,1699.0,1245.37875
5655,5,451,1,5,0,72,0,289,13,6141.0,9317.0,7947.7695
5656,28,24,1,6,0,54,0,336,11,7010.0,9779.0,8683.795728000001
5657,19,3,0,6,0,92,0,210,13,1574.0,3237.0,2580.9217280000003
5658,13,447,1,2,0,72,0,148,15,4493.0,6100.0,5397.9156
5659,42,416,0,1,2,73,0,268,15,1890.0,7411.0,4876.2252
5660,24,45,0,2,0,20,0,112,15,4715.0,17307.5,5677.838075
5661,28,244,1,9,0,12,0,215,15,17580.0,27204.0,22638.325941
5662,48,452,1,1,0,10,0,252,5,5749.0,8323.0,7290.790848000001
5663,50,452,1,8,0,90,0,142,4,2607.0,3685.0,3241.894656
5664,43,103,0,2,0,66,0,148,6,10326.0,13229.0,11813.2443
5665,25,73,1,5,0,72,0,240,14,1938.0,2782.0,2577.2670000000003
5666,36,14,1,7,0,65,0,143,7,2987.0,4524.0,3862.1187
5667,3,447,0,2,0,86,0,154,14,5886.0,7486.0,6750.729216
5668,1,205,0,4,0,5,0,625,13,2323.0,3336.0,3457.834182
5669,40,55,0,9,0,3,0,249,14,1171.0,3535.0,2605.0294710000003
5670,32,23,0,6,2,89,0,294,8,1832.0,4236.0,3282.471808
5671,50,64,1,2,2,81,0,108,10,4162.0,5617.0,4930.355584
5672,17,26,0,3,2,21,0,270,5,1450.0,8015.5,2401.551075
5673,14,24,1,8,0,48,0,131,9,7806.0,10414.0,9190.00512
5674,38,358,1,5,3,26,1,276,12,2608.0,8849.0,899.45123625
5675,5,451,1,9,0,52,0,247,13,4772.0,6446.0,5825.764944
5676,29,294,1,4,2,24,0,567,16,2400.0,3209.0,3367.550025
5677,25,358,1,8,3,22,0,149,9,2726.0,8214.0,5609.8602
5678,16,65,1,8,2,73,0,161,6,4675.0,7303.0,6092.0541
5679,44,448,1,7,0,93,0,101,8,3287.0,4969.0,4171.35488
5680,50,453,1,3,0,2,0,214,1,3975.0,5835.0,5118.978051
5681,40,55,0,2,0,26,0,127,12,1163.0,3327.0,2368.753275
5682,26,113,1,1,0,56,0,293,11,765.0,3733.0,2528.1853920000003
5683,4,469,1,1,0,53,0,257,15,4985.0,6901.0,6169.172976
5684,31,98,0,2,0,74,1,147,8,1125.0,2706.0,306.50845499999997
5685,27,186,1,3,2,9,0,267,7,3342.0,4720.0,4300.389918
5686,30,256,0,8,0,49,0,143,11,1845.0,10539.0,6301.222416
5687,1,11,1,3,3,15,0,258,1,404.0,895.0,907.469244
5688,38,62,0,9,0,4,0,240,10,1344.0,4939.0,3384.301536
5689,42,55,0,6,0,6,0,282,11,2365.0,5059.0,3997.6801920000003
5690,44,55,0,3,0,68,0,257,11,2017.0,3754.0,3126.0735
5691,14,236,1,9,0,62,0,232,12,2172.0,6317.0,4436.7741
5692,22,23,0,3,2,79,1,256,3,2491.0,5156.0,605.976525
5693,31,358,1,3,3,78,0,256,2,8619.0,15409.0,12149.676000000001
5694,40,447,1,5,0,95,0,285,13,3064.0,7814.0,5648.542592
5695,1,141,1,4,0,43,0,573,5,2709.0,3291.0,3551.6232
5696,17,58,1,0,0,1,1,391,17,3338.0,4226.0,626.85180855
5697,14,3,0,8,0,27,0,156,3,3624.0,4624.0,4270.5369
5698,32,65,1,8,2,20,0,193,4,5326.0,7304.0,6364.043075
5699,47,70,1,9,2,13,1,229,12,1404.0,8430.0,772.7077214999999
5700,14,94,0,9,2,15,0,289,16,882.0,5455.0,3462.223743
5701,28,3,1,8,0,53,0,156,11,1036.0,2325.0,1826.5845600000002
5702,8,446,1,1,0,25,1,329,15,4242.0,6227.0,833.61324375
5703,32,117,0,8,0,37,0,117,10,1405.0,2695.0,2163.627375
5704,17,14,0,6,0,59,0,225,5,4523.0,6111.0,5509.1741759999995
5705,40,121,1,7,0,82,0,105,7,1080.0,3482.0,2353.2185600000003
5706,10,275,1,5,0,45,0,165,13,616.0,2066.0,1586.520864
5707,20,23,0,9,2,59,0,226,13,1515.0,9613.0,5760.127728
5708,48,14,0,1,0,17,0,290,14,4970.0,6795.0,6180.121926
5709,17,62,1,9,0,24,0,255,15,3604.0,11640.0,7868.708925
5710,1,141,1,4,0,64,0,477,9,3777.0,5251.0,4945.1094
5711,43,23,1,0,0,83,0,354,13,3916.0,6500.0,5522.090112
5712,50,23,1,5,2,3,1,232,15,2574.0,7417.0,785.16997515
5713,35,55,0,3,0,20,0,228,7,3611.0,5406.0,4682.87015
5714,1,469,1,3,0,46,0,224,2,4012.0,5328.0,4863.602448
5715,4,204,1,5,0,100,1,283,17,3884.0,6578.0,809.79374625
5716,18,358,1,1,3,28,0,291,13,4934.0,17096.0,11292.0192
5717,38,80,1,8,0,77,0,159,4,2100.0,4109.0,3232.0926
5718,38,58,1,1,0,83,0,312,13,3019.0,4129.0,3834.62464
5719,43,455,1,4,0,2,0,492,10,1951.0,4225.0,3582.7316909999995
5720,15,74,0,7,0,78,0,136,11,7421.0,10481.0,9003.2184
5721,42,14,1,2,0,67,0,150,12,3443.0,6836.0,5242.7133
5722,44,162,0,0,1,49,0,366,13,4575.0,7107.0,6174.816624
5723,39,447,0,5,0,7,0,221,11,5717.0,7667.0,6920.337896999999
5724,25,162,1,2,1,94,1,104,10,3807.0,5966.0,738.5184576
5725,8,79,0,9,0,9,0,120,11,920.0,2009.0,1740.935889
5726,25,62,0,7,0,22,0,136,6,4002.0,13785.0,9012.2529
5727,28,17,1,0,0,84,0,385,13,13132.0,17736.0,15610.977536000002
5728,17,104,1,8,2,55,0,190,14,3324.0,8976.0,6300.646128
5729,24,55,1,5,0,87,0,292,15,1371.0,3418.0,2651.352704
5730,39,447,0,8,0,48,0,180,8,1684.0,4700.0,3352.9528800000003
5731,35,74,1,9,0,1,0,266,10,7274.0,9419.0,8619.987915
5732,26,447,1,5,0,54,0,257,16,5807.0,7433.0,6843.509424
5733,47,183,1,0,2,77,0,355,16,12020.0,21649.0,17044.2756
5734,3,65,0,7,2,88,0,117,7,4923.0,7335.0,6160.2858240000005
5735,24,93,1,5,2,92,0,252,16,5772.0,8265.0,7176.873087999999
5736,26,93,1,3,1,21,0,235,8,5453.0,11730.0,8811.286575
5737,2,350,1,1,1,99,0,255,5,4006.0,6725.0,5542.206208
5738,3,451,1,4,0,21,0,642,5,5779.0,7502.0,7267.60545
5739,47,358,0,9,3,69,0,235,12,373.0,1523.0,1172.2986
5740,39,294,1,6,2,2,0,323,9,2097.0,5843.0,4296.140343
5741,19,447,1,7,0,32,0,118,6,5658.0,7688.0,6778.0125
5742,39,186,1,3,0,11,0,119,4,3684.0,5139.0,4657.794174000001
5743,41,24,1,8,0,81,0,120,3,4898.0,6216.0,5596.8971520000005
5744,18,350,1,4,1,8,0,544,7,4788.0,8035.0,6959.294001
5745,22,186,1,4,0,60,0,461,7,3358.0,5371.0,4719.9174
5746,38,452,0,8,0,20,0,144,9,3526.0,4882.0,4253.86495
5747,37,403,1,4,0,68,0,544,14,2512.0,3939.0,3736.2798
5748,16,37,0,1,2,24,1,325,5,6767.0,8430.0,1186.1222625
5749,28,165,0,6,0,91,0,324,6,2556.0,3755.0,3431.2579840000003
5750,31,446,0,5,0,65,0,232,16,3796.0,5183.0,4681.3932
5751,13,452,0,1,0,83,1,347,15,6724.0,10195.0,1303.8290496
5752,18,87,0,7,0,54,0,101,16,5134.0,7055.0,6158.87928
5753,35,437,0,4,0,97,0,456,17,5639.0,8059.0,7211.280384000001
5754,43,63,1,6,1,55,0,298,9,1725.0,7180.0,7001.968752
5755,31,55,0,1,0,76,0,293,6,3656.0,6301.0,5221.7451
5756,46,57,1,6,0,4,0,267,5,2412.0,4737.0,3872.9026710000003
5757,39,104,1,5,0,8,0,241,17,2044.0,7951.0,5246.4753
5758,48,1,1,5,0,93,0,218,13,1303.0,5637.0,3639.337856
5759,42,162,1,6,1,8,0,279,6,5139.0,7671.0,6687.171216
5760,22,469,0,7,0,17,0,147,8,4512.0,6117.0,5465.203425
5761,36,97,1,8,0,17,0,104,8,1919.0,9450.0,5792.470695
5762,4,58,1,0,0,60,0,376,15,6964.0,9146.0,8253.1107
5763,44,186,0,2,2,19,0,143,17,1907.0,5147.0,3675.6324
5764,15,113,1,7,0,95,0,120,6,998.0,3392.0,2282.964992
5765,50,85,1,6,2,64,0,258,9,1225.0,3087.0,2391.7806
5766,36,63,1,6,1,64,0,317,7,5734.0,19390.0,12758.9121
5767,22,114,1,1,0,57,0,272,11,1722.0,4157.0,3194.155728
5768,45,462,1,8,3,39,0,182,11,3391.0,6339.0,5038.262775
5769,47,451,0,9,0,45,0,261,12,5193.0,6083.0,5867.973072
5770,36,24,0,3,0,99,0,208,3,3534.0,5256.0,4538.017792000001
